DEPTH,CALI,DENC,DENS,DTC,DTS,DTS1,DTS2,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP
500.0,,,,,,,,40.7333,,,,,,
500.1524,,,,,,,,40.1181,,,,,,
500.3048,,,,,,,,41.8114,,,,,,
500.4572,,,,,,,,40.1636,,,,,,
500.6096,,,,,,,,39.9752,,,,,,
500.762,,,,,,,,38.1575,,,,,,
500.9144,,,,,,,,34.8382,,,,,,
501.0668,,,,,,,,32.4671,,,,,,
501.2192,,,,,,,,40.0149,,,,,,
501.3716,,,,,,,,41.2305,,,,,,
501.524,,,,,,,,38.5198,,,,,,
501.6764,,,,,,,,36.3083,,,,,,
501.8288,,,,,,,,35.7605,,,,,,
501.9812,,,,,,,,33.7797,,,,,,
502.1336,,,,,,,,21.5392,,,,,,
502.286,,,,,,,,22.3697,,,,,,
502.4384,,,,,,,,22.1442,,,,,,
502.5908,,,,,,,,22.1596,,,,,,
502.7432,,,,,,,,26.2715,,,,,,
502.8956,,,,,,,,25.1078,,,,,,
503.048,,,,,,,,23.3181,,,,,,
503.2004,,,,,,,,24.6494,,,,,,
503.3528,,,,,,,,24.1565,,,,,,
503.5052,,,,,,,,24.4959,,,,,,
503.6576,,,,,,,,28.8006,,,,,,
503.81,,,,,,,,26.5111,,,,,,
503.9624,,,,,,,,27.1272,,,,,,
504.1148,,,,,,,,23.7093,,,,,,
504.2672,,,,,,,,23.3949,,,,,,
504.4196,,,,,,,,22.6229,,,,,,
504.572,,,,,,,,24.2684,,,,,,
504.7244,,,,,,,,24.9289,,,,,,
504.8768,,,,,,,,18.1255,,,,,,
505.0292,,,,,,,,21.0588,,,,,,
505.1816,,,,,,,,25.1848,,,,,,
505.334,,,,,,,,26.0025,,,,,,
505.4864,,,,,,,,26.924,,,,,,
505.6388,,,,,,,,27.1298,,,,,,
505.7912,,,,,,,,27.6222,,,,,,
505.9436,,,,,,,,28.8272,,,,,,
506.096,,,,,,,,28.2093,,,,,,
506.2484,,,,,,,,25.6446,,,,,,
506.4008,,,,,,,,27.187,,,,,,
506.5532,,,,,,,,25.4114,,,,,,
506.7056,,,,,,,,23.5241,,,,,,
506.858,,,,,,,,24.8007,,,,,,
507.0104,,,,,,,,32.6346,,,,,,
507.1628,,,,,,,,26.828,,,,,,
507.3152,,,,,,,,25.4706,,,,,,
507.4676,,,,,,,,24.0776,,,,,,
507.62,,,,,,,,28.2604,,,,,,
507.7724,,,,,,,,27.3443,,,,,,
507.9248,,,,,,,,29.8224,,,,,,
508.0772,,,,,,,,30.6192,,,,,,
508.2296,,,,,,,,26.1043,,,,,,
508.382,,,,,,,,27.2105,,,,,,
508.5344,,,,,,,,28.3468,,,,,,
508.6868,,,,,,,,27.1273,,,,,,
508.8392,,,,,,,,26.178,,,,,,
508.9916,,,,,,,,26.8626,,,,,,
509.144,,,,,,,,26.9846,,,,,,
509.2964,,,,,,,,25.3771,,,,,,
509.4488,,,,,,,,23.4203,,,,,,
509.6012,,,,,,,,27.8993,,,,,,
509.7536,,,,,,,,25.3895,,,,,,
509.906,,,,,,,,28.2615,,,,,,
510.0584,,,,,,,,30.408,,,,,,
510.2108,,,,,,,,30.4506,,,,,,
510.3632,,,,,,,,27.3182,,,,,,
510.5156,,,,,,,,24.5174,,,,,,
510.668,,,,,,,,25.9891,,,,,,
510.8204,,,,,,,,28.9851,,,,,,
510.9728,,,,,,,,30.0433,,,,,,
511.1252,,,,,,,,31.5644,,,,,,
511.2776,,,,,,,,31.3073,,,,,,
511.43,,,,,,,,31.1701,,,,,,
511.5824,,,,,,,,32.3983,,,,,,
511.7348,,,,,,,,27.4205,,,,,,
511.8872,,,,,,,,28.3901,,,,,,
512.0396,,,,,,,,34.3263,,,,,,
512.192,,,,,,,,28.2841,,,,,,
512.3444,,,,,,,,31.3869,,,,,,
512.4968,,,,,,,,26.327,,,,,,
512.6492,,,,,,,,24.6222,,,,,,
512.8016,,,,,,,,32.6919,,,,,,
512.954,,,,,,,,32.0866,,,,,,
513.1064,,,,,,,,28.6779,,,,,,
513.2588,,,,,,,,32.0582,,,,,,
513.4112,,,,,,,,29.9404,,,,,,
513.5636,,,,,,,,28.1401,,,,,,
513.716,,,,,,,,28.7126,,,,,,
513.8684,,,,,,,,27.9923,,,,,,
514.0208,,,,,,,,28.6478,,,,,,
514.1732,,,,,,,,28.2991,,,,,,
514.3256,,,,,,,,31.0765,,,,,,
514.478,,,,,,,,29.8162,,,,,,
514.6304,,,,,,,,29.5942,,,,,,
514.7828,,,,,,,,27.7999,,,,,,
514.9352,,,,,,,,28.7337,,,,,,
515.0876,,,,,,,,27.6145,,,,,,
515.24,,,,,,,,30.4587,,,,,,
515.3924,,,,,,,,31.5328,,,,,,
515.5448,,,,,,,,35.2122,,,,,,
515.6972,,,,,,,,33.5287,,,,,,
515.8496,,,,,,,,33.4928,,,,,,
516.002,,,,,,,,34.5344,,,,,,
516.1544,,,,,,,,33.7528,,,,,,
516.3068,,,,,,,,30.2854,,,,,,
516.4592,,,,,,,,32.6497,,,,,,
516.6116,,,,,,,,34.7349,,,,,,
516.764,,,,,,,,31.5253,,,,,,
516.9164,,,,,,,,31.1826,,,,,,
517.0688,,,,,,,,30.8909,,,,,,
517.2212,,,,,,,,29.0164,,,,,,
517.3736,,,,,,,,28.6806,,,,,,
517.526,,,,,,,,27.9154,,,,,,
517.6784,,,,,,,,29.0648,,,,,,
517.8308,,,,,,,,27.1505,,,,,,
517.9832,,,,,,,,38.2698,,,,,,
518.1356,,,,,,,,36.1427,,,,,,
518.288,,,,,,,,32.943,,,,,,
518.4404,,,,,,,,29.6212,,,,,,
518.5928,,,,,,,,29.1467,,,,,,
518.7452,,,,,,,,28.0267,,,,,,
518.8976,,,,,,,,32.6249,,,,,,
519.05,,,,,,,,32.7931,,,,,,
519.2024,,,,,,,,31.4477,,,,,,
519.3548,,,,,,,,28.6864,,,,,,
519.5072,,,,,,,,26.766,,,,,,
519.6596,,,,,,,,31.2891,,,,,,
519.812,,,,,,,,32.5199,,,,,,
519.9644,,,,,,,,30.9203,,,,,,
520.1168,,,,,,,,30.745,,,,,,
520.2692,,,,,,,,29.8728,,,,,,
520.4216,,,,,,,,28.3433,,,,,,
520.574,,,,,,,,32.8471,,,,,,
520.7264,,,,,,,,33.6993,,,,,,
520.8788,,,,,,,,32.2665,,,,,,
521.0312,,,,,,,,33.8044,,,,,,
521.1836,,,,,,,,35.0156,,,,,,
521.336,,,,,,,,35.8979,,,,,,
521.4884,,,,,,,,35.716,,,,,,
521.6408,,,,,,,,33.4671,,,,,,
521.7932,,,,,,,,31.7822,,,,,,
521.9456,,,,,,,,33.7702,,,,,,
522.098,,,,,,,,33.2613,,,,,,
522.2504,,,,,,,,32.6286,,,,,,
522.4028,,,,,,,,30.4903,,,,,,
522.5552,,,,,,,,32.1683,,,,,,
522.7076,,,,,,,,35.7082,,,,,,
522.86,,,,,,,,36.2436,,,,,,
523.0124,,,,,,,,36.5294,,,,,,
523.1648,,,,,,,,39.4276,,,,,,
523.3172,,,,,,,,38.5912,,,,,,
523.4696,,,,,,,,36.55,,,,,,
523.622,,,,,,,,37.6702,,,,,,
523.7744,,,,,,,,34.7546,,,,,,
523.9268,,,,,,,,33.0052,,,,,,
524.0792,,,,,,,,30.5362,,,,,,
524.2316,,,,,,,,32.9027,,,,,,
524.384,,,,,,,,30.6456,,,,,,
524.5364,,,,,,,,27.1732,,,,,,
524.6888,,,,,,,,30.5905,,,,,,
524.8412,,,,,,,,33.5357,,,,,,
524.9936,,,,,,,,34.2026,,,,,,
525.146,,,,,,,,35.5204,,,,,,
525.2984,,,,,,,,33.4905,,,,,,
525.4508,,,,,,,,33.0601,,,,,,
525.6032,,,,,,,,29.6171,,,,,,
525.7556,,,,,,,,29.2157,,,,,,
525.908,,,,,,,,29.6826,,,,,,
526.0604,,,,,,,,31.2868,,,,,,
526.2128,,,,,,,,33.1035,,,,,,
526.3652,,,,,,,,31.4897,,,,,,
526.5176,,,,,,,,33.5914,,,,,,
526.67,,,,,,,,32.9038,,,,,,
526.8224,,,,,,,,31.7858,,,,,,
526.9748,,,,,,,,30.4021,,,,,,
527.1272,,,,,,,,31.5352,,,,,,
527.2796,,,,,,,,29.5314,,,,,,
527.432,,,,,,,,34.405,,,,,,
527.5844,,,,,,,,33.0267,,,,,,
527.7368,,,,,,,,30.8299,,,,,,
527.8892,,,,,,,,30.6354,,,,,,
528.0416,,,,,,,,35.5544,,,,,,
528.194,,,,,,,,33.8241,,,,,,
528.3464,,,,,,,,30.2461,,,,,,
528.4988,,,,,,,,29.7441,,,,,,
528.6512,,,,,,,,26.4095,,,,,,
528.8036,,,,,,,,27.0818,,,,,,
528.956,,,,,,,,28.9557,,,,,,
529.1084,,,,,,,,27.6664,,,,,,
529.2608,,,,,,,,33.516,,,,,,
529.4132,,,,,,,,31.5802,,,,,,
529.5656,,,,,,,,28.7,,,,,,
529.718,,,,,,,,31.6499,,,,,,
529.8704,,,,,,,,31.1353,,,,,,
530.0228,,,,,,,,29.8814,,,,,,
530.1752,,,,,,,,28.0916,,,,,,
530.3276,,,,,,,,27.1347,,,,,,
530.48,,,,,,,,29.9418,,,,,,
530.6324,,,,,,,,29.9548,,,,,,
530.7848,,,,,,,,29.9478,,,,,,
530.9372,,,,,,,,32.5554,,,,,,
531.0896,,,,,,,,30.6724,,,,,,
531.242,,,,,,,,32.1523,,,,,,
531.3944,,,,,,,,31.4319,,,,,,
531.5468,,,,,,,,31.9426,,,,,,
531.6992,,,,,,,,33.6461,,,,,,
531.8516,,,,,,,,35.2021,,,,,,
532.004,,,,,,,,33.1843,,,,,,
532.1564,,,,,,,,32.7741,,,,,,
532.3088,,,,,,,,31.5236,,,,,,
532.4612,,,,,,,,33.1667,,,,,,
532.6136,,,,,,,,32.358,,,,,,
532.766,,,,,,,,31.0328,,,,,,
532.9184,,,,,,,,33.5835,,,,,,
533.0708,,,,,,,,29.8558,,,,,,
533.2232,,,,,,,,29.476,,,,,,
533.3756,,,,,,,,35.1109,,,,,,
533.528,,,,,,,,35.3371,,,,,,
533.6804,,,,,,,,34.2465,,,,,,
533.8328,,,,,,,,31.6469,,,,,,
533.9852,,,,,,,,33.4691,,,,,,
534.1376,,,,,,,,31.4526,,,,,,
534.29,,,,,,,,32.5419,,,,,,
534.4424,,,,,,,,33.1319,,,,,,
534.5948,,,,,,,,35.5392,,,,,,
534.7472,,,,,,,,38.737,,,,,,
534.8996,,,,,,,,29.0748,,,,,,
535.052,,,,,,,,29.2491,,,,,,
535.2044,,,,,,,,31.9018,,,,,,
535.3568,,,,,,,,29.6559,,,,,,
535.5092,,,,,,,,28.8527,,,,,,
535.6616,,,,,,,,29.3271,,,,,,
535.814,,,,,,,,26.8783,,,,,,
535.9664,,,,,,,,29.9315,,,,,,
536.1188,,,,,,,,27.0592,,,,,,
536.2712,,,,,,,,29.8237,,,,,,
536.4236,,,,,,,,32.1721,,,,,,
536.576,,,,,,,,35.208,,,,,,
536.7284,,,,,,,,35.1276,,,,,,
536.8808,,,,,,,,32.6405,,,,,,
537.0332,,,,,,,,29.699,,,,,,
537.1856,,,,,,,,26.5813,,,,,,
537.338,,,,,,,,29.0792,,,,,,
537.4904,,,,,,,,32.605,,,,,,
537.6428,,,,,,,,32.7886,,,,,,
537.7952,,,,,,,,31.9537,,,,,,
537.9476,,,,,,,,33.6917,,,,,,
538.1,,,,,,,,32.2607,,,,,,
538.2524,,,,,,,,34.4277,,,,,,
538.4048,,,,,,,,32.3124,,,,,,
538.5572,,,,,,,,30.94,,,,,,
538.7096,,,,,,,,34.4442,,,,,,
538.862,,,,,,,,33.4814,,,,,,
539.0144,,,,,,,,31.1589,,,,,,
539.1668,,,,,,,,31.3617,,,,,,
539.3192,,,,,,,,30.4923,,,,,,
539.4716,,,,,,,,29.4711,,,,,,
539.624,,,,,,,,31.3184,,,,,,
539.7764,,,,,,,,33.208,,,,,,
539.9288,,,,,,,,30.8709,,,,,,
540.0812,,,,,,,,28.6316,,,,,,
540.2336,,,,,,,,29.2992,,,,,,
540.386,,,,,,,,28.0117,,,,,,
540.5384,,,,,,,,27.3938,,,,,,
540.6908,,,,,,,,28.9055,,,,,,
540.8432,,,,,,,,27.5967,,,,,,
540.9956,,,,,,,,26.4115,,,,,,
541.148,,,,,,,,29.2768,,,,,,
541.3004,,,,,,,,30.8292,,,,,,
541.4528,,,,,,,,29.306,,,,,,
541.6052,,,,,,,,29.9683,,,,,,
541.7576,,,,,,,,24.9713,,,,,,
541.91,,,,,,,,25.5148,,,,,,
542.0624,,,,,,,,26.3738,,,,,,
542.2148,,,,,,,,26.3812,,,,,,
542.3672,,,,,,,,26.9194,,,,,,
542.5196,,,,,,,,25.8855,,,,,,
542.672,,,,,,,,27.3117,,,,,,
542.8244,,,,,,,,29.2379,,,,,,
542.9768,,,,,,,,25.9432,,,,,,
543.1292,,,,,,,,26.874,,,,,,
543.2816,,,,,,,,25.6378,,,,,,
543.434,,,,,,,,26.7442,,,,,,
543.5864,,,,,,,,32.2155,,,,,,
543.7388,,,,,,,,30.7279,,,,,,
543.8912,,,,,,,,27.2476,,,,,,
544.0436,,,,,,,,28.5825,,,,,,
544.196,,,,,,,,26.8438,,,,,,
544.3484,,,,,,,,24.1876,,,,,,
544.5008,,,,,,,,28.9506,,,,,,
544.6532,,,,,,,,28.5977,,,,,,
544.8056,,,,,,,,29.7313,,,,,,
544.958,,,,,,,,28.6103,,,,,,
545.1104,,,,,,,,26.9286,,,,,,
545.2628,,,,,,,,25.307,,,,,,
545.4152,,,,,,,,24.7808,,,,,,
545.5676,,,,,,,,30.1045,,,,,,
545.72,,,,,,,,28.1554,,,,,,
545.8724,,,,,,,,31.684,,,,,,
546.0248,,,,,,,,27.1732,,,,,,
546.1772,,,,,,,,25.0041,,,,,,
546.3296,,,,,,,,24.5749,,,,,,
546.482,,,,,,,,24.5574,,,,,,
546.6344,,,,,,,,26.2286,,,,,,
546.7868,,,,,,,,24.6345,,,,,,
546.9392,,,,,,,,23.2106,,,,,,
547.0916,,,,,,,,25.7196,,,,,,
547.244,,,,,,,,26.8853,,,,,,
547.3964,,,,,,,,29.3447,,,,,,
547.5488,,,,,,,,27.698,,,,,,
547.7012,,,,,,,,26.5509,,,,,,
547.8536,,,,,,,,31.0253,,,,,,
548.006,,,,,,,,23.4972,,,,,,
548.1584,,,,,,,,25.8745,,,,,,
548.3108,,,,,,,,25.6761,,,,,,
548.4632,,,,,,,,24.2497,,,,,,
548.6156,,,,,,,,25.3922,,,,,,
548.768,,,,,,,,28.4567,,,,,,
548.9204,,,,,,,,25.4678,,,,,,
549.0728,,,,,,,,25.7125,,,,,,
549.2252,,,,,,,,29.2996,,,,,,
549.3776,,,,,,,,29.4077,,,,,,
549.53,,,,,,,,26.6831,,,,,,
549.6824,,,,,,,,28.1891,,,,,,
549.8348,,,,,,,,26.0374,,,,,,
549.9872,,,,,,,,28.9423,,,,,,
550.1396,,,,,,,,29.5366,,,,,,
550.292,,,,,,,,29.0288,,,,,,
550.4444,,,,,,,,29.7817,,,,,,
550.5968,,,,,,,,29.1371,,,,,,
550.7492,,,,,,,,31.1148,,,,,,
550.9016,,,,,,,,29.0713,,,,,,
551.054,,,,,,,,27.3153,,,,,,
551.2064,,,,,,,,21.6836,,,,,,
551.3588,,,,,,,,30.9804,,,,,,
551.5112,,,,,,,,33.5325,,,,,,
551.6636,,,,,,,,22.7256,,,,,,
551.816,,,,,,,,24.965,,,,,,
551.9684,,,,,,,,24.549,,,,,,
552.1208,,,,,,,,25.0348,,,,,,
552.2732,,,,,,,,25.6828,,,,,,
552.4256,,,,,,,,23.8024,,,,,,
552.578,,,,,,,,23.6945,,,,,,
552.7304,,,,,,,,27.1526,,,,,,
552.8828,,,,,,,,26.2942,,,,,,
553.0352,,,,,,,,28.381,,,,,,
553.1876,,,,,,,,27.7159,,,,,,
553.34,,,,,,,,26.2276,,,,,,
553.4924,,,,,,,,26.0269,,,,,,
553.6448,,,,,,,,25.0632,,,,,,
553.7972,,,,,,,,25.2756,,,,,,
553.9496,,,,,,,,27.5123,,,,,,
554.102,,,,,,,,26.7038,,,,,,
554.2544,,,,,,,,30.1084,,,,,,
554.4068,,,,,,,,27.3906,,,,,,
554.5592,,,,,,,,26.4546,,,,,,
554.7116,,,,,,,,28.1999,,,,,,
554.864,,,,,,,,28.7717,,,,,,
555.0164,,,,,,,,25.6786,,,,,,
555.1688,,,,,,,,24.23,,,,,,
555.3212,,,,,,,,23.6772,,,,,,
555.4736,,,,,,,,29.1265,,,,,,
555.626,,,,,,,,27.2396,,,,,,
555.7784,,,,,,,,25.611,,,,,,
555.9308,,,,,,,,29.1182,,,,,,
556.0832,,,,,,,,27.2362,,,,,,
556.2356,,,,,,,,28.5478,,,,,,
556.388,,,,,,,,26.7998,,,,,,
556.5404,,,,,,,,25.9669,,,,,,
556.6928,,,,,,,,25.9027,,,,,,
556.8452,,,,,,,,27.9462,,,,,,
556.9976,,,,,,,,28.1567,,,,,,
557.15,,,,,,,,28.1656,,,,,,
557.3024,,,,,,,,27.2504,,,,,,
557.4548,,,,,,,,27.5255,,,,,,
557.6072,,,,,,,,26.6901,,,,,,
557.7596,,,,,,,,26.677,,,,,,
557.912,,,,,,,,26.6108,,,,,,
558.0644,,,,,,,,28.6202,,,,,,
558.2168,,,,,,,,26.5804,,,,,,
558.3692,,,,,,,,26.1684,,,,,,
558.5216,,,,,,,,27.4739,,,,,,
558.674,,,,,,,,27.5249,,,,,,
558.8264,,,,,,,,27.1907,,,,,,
558.9788,,,,,,,,25.0477,,,,,,
559.1312,,,,,,,,25.2029,,,,,,
559.2836,,,,,,,,25.5901,,,,,,
559.436,,,,,,,,26.0208,,,,,,
559.5884,,,,,,,,24.5989,,,,,,
559.7408,,,,,,,,27.6005,,,,,,
559.8932,,,,,,,,30.9031,,,,,,
560.0456,,,,,,,,26.2907,,,,,,
560.198,,,,,,,,26.6958,,,,,,
560.3504,,,,,,,,30.4438,,,,,,
560.5028,,,,,,,,24.9096,,,,,,
560.6552,,,,,,,,30.4574,,,,,,
560.8076,,,,,,,,33.8287,,,,,,
560.96,,,,,,,,30.4409,,,,,,
561.1124,,,,,,,,30.6413,,,,,,
561.2648,,,,,,,,27.7747,,,,,,
561.4172,,,,,,,,28.2831,,,,,,
561.5696,,,,,,,,28.4652,,,,,,
561.722,,,,,,,,28.4098,,,,,,
561.8744,,,,,,,,29.2785,,,,,,
562.0268,,,,,,,,31.6411,,,,,,
562.1792,,,,,,,,25.9715,,,,,,
562.3316,,,,,,,,23.5799,,,,,,
562.484,,,,,,,,23.1329,,,,,,
562.6364,,,,,,,,22.0409,,,,,,
562.7888,,,,,,,,25.1831,,,,,,
562.9412,,,,,,,,26.1318,,,,,,
563.0936,,,,,,,,25.2769,,,,,,
563.246,,,,,,,,26.3297,,,,,,
563.3984,,,,,,,,26.3102,,,,,,
563.5508,,,,,,,,28.4133,,,,,,
563.7032,,,,,,,,28.7354,,,,,,
563.8556,,,,,,,,30.618,,,,,,
564.008,,,,,,,,30.1482,,,,,,
564.1604,,,,,,,,26.8402,,,,,,
564.3128,,,,,,,,37.5188,,,,,,
564.4652,,,,,,,,36.8487,,,,,,
564.6176,,,,,,,,35.096,,,,,,
564.77,,,,,,,,34.4776,,,,,,
564.9224,,,,,,,,33.1431,,,,,,
565.0748,,,,,,,,36.0588,,,,,,
565.2272,,,,,,,,38.1046,,,,,,
565.3796,,,,,,,,32.2722,,,,,,
565.532,,,,,,,,32.5229,,,,,,
565.6844,,,,,,,,35.0234,,,,,,
565.8368,,,,,,,,37.4007,,,,,,
565.9892,,,,,,,,39.5415,,,,,,
566.1416,,,,,,,,37.5256,,,,,,
566.294,,,,,,,,40.7444,,,,,,
566.4464,,,,,,,,40.1314,,,,,,
566.5988,,,,,,,,39.2507,,,,,,
566.7512,,,,,,,,38.924,,,,,,
566.9036,,,,,,,,35.8525,,,,,,
567.056,,,,,,,,39.4471,,,,,,
567.2084,,,,,,,,41.1194,,,,,,
567.3608,,,,,,,,35.8282,,,,,,
567.5132,,,,,,,,37.8128,,,,,,
567.6656,,,,,,,,37.8593,,,,,,
567.818,,,,,,,,39.6351,,,,,,
567.9704,,,,,,,,39.3433,,,,,,
568.1228,,,,,,,,39.1191,,,,,,
568.2752,,,,,,,,39.8296,,,,,,
568.4276,,,,,,,,36.9952,,,,,,
568.58,,,,,,,,39.5539,,,,,,
568.7324,,,,,,,,36.7509,,,,,,
568.8848,,,,,,,,34.8919,,,,,,
569.0372,,,,,,,,34.8587,,,,,,
569.1896,,,,,,,,34.7875,,,,,,
569.342,,,,,,,,37.324,,,,,,
569.4944,,,,,,,,38.8866,,,,,,
569.6468,,,,,,,,40.5775,,,,,,
569.7992,,,,,,,,40.5311,,,,,,
569.9516,,,,,,,,40.0666,,,,,,
570.104,,,,,,,,42.2782,,,,,,
570.2564,,,,,,,,44.8151,,,,,,
570.4088,,,,,,,,39.9674,,,,,,
570.5612,,,,,,,,41.6414,,,,,,
570.7136,,,,,,,,41.2214,,,,,,
570.866,,,,,,,,38.6744,,,,,,
571.0184,,,,,,,,38.9244,,,,,,
571.1708,,,,,,,,39.4076,,,,,,
571.3232,,,,,,,,41.6668,,,,,,
571.4756,,,,,,,,43.2077,,,,,,
571.628,,,,,,,,40.9361,,,,,,
571.7804,,,,,,,,41.2307,,,,,,
571.9328,,,,,,,,39.7147,,,,,,
572.0852,,,,,,,,41.521,,,,,,
572.2376,,,,,,,,40.6289,,,,,,
572.39,,,,,,,,40.2679,,,,,,
572.5424,,,,,,,,43.6515,,,,,,
572.6948,,,,,,,,41.4715,,,,,,
572.8472,,,,,,,,41.6154,,,,,,
572.9996,,,,,,,,41.9124,,,,,,
573.152,,,,,,,,41.4081,,,,,,
573.3044,,,,,,,,39.0479,,,,,,
573.4568,,,,,,,,41.3671,,,,,,
573.6092,,,,,,,,41.7814,,,,,,
573.7616,,,,,,,,40.7945,,,,,,
573.914,,,,,,,,39.8793,,,,,,
574.0664,,,,,,,,39.8483,,,,,,
574.2188,,,,,,,,41.8016,,,,,,
574.3712,,,,,,,,41.9164,,,,,,
574.5236,,,,,,,,44.1282,,,,,,
574.676,,,,,,,,45.508,,,,,,
574.8284,,,,,,,,45.7637,,,,,,
574.9808,,,,,,,,43.3273,,,,,,
575.1332,,,,,,,,43.9115,,,,,,
575.2856,,,,,,,,43.9942,,,,,,
575.438,,,,,,,,46.482,,,,,,
575.5904,,,,,,,,44.998,,,,,,
575.7428,,,,,,,,48.2491,,,,,,
575.8952,,,,,,,,46.7383,,,,,,
576.0476,,,,,,,,48.2779,,,,,,
576.2,,,,,,,,47.7813,,,,,,
576.3524,,,,,,,,51.6268,,,,,,
576.5048,,,,,,,,51.635,,,,,,
576.6572,,,,,,,,49.8099,,,,,,
576.8096,,,,,,,,56.408,,,,,,
576.962,,,,,,,,39.2022,,,,,,
577.1144,,,,,,,,36.0038,,,,,,
577.2668,,,,,,,,42.5941,,,,,,
577.4192,,,,,,,,35.4859,,,,,,
577.5716,,,,,,,,34.5353,,,,,,
577.724,,,,,,,,38.2731,,,,,,
577.8764,,,,,,,,38.791,,,,,,
578.0288,,,,,,,,40.8089,,,,,,
578.1812,,,,,,,,40.2653,,,,,,
578.3336,,,,,,,,40.6073,,,,,,
578.486,,,,,,,,40.5926,,,,,,
578.6384,,,,,,,,42.5302,,,,,,
578.7908,,,,,,,,40.9102,,,,,,
578.9432,,,,,,,,40.0626,,,,,,
579.0956,,,,,,,,37.4334,,,,,,
579.248,,,,,,,,40.0712,,,,,,
579.4004,,,,,,,,37.8155,,,,,,
579.5528,,,,,,,,39.1349,,,,,,
579.7052,,,,,,,,40.7394,,,,,,
579.8576,,,,,,,,40.1273,,,,,,
580.01,,,,,,,,41.5672,,,,,,
580.1624,,,,,,,,38.4813,,,,,,
580.3148,,,,,,,,40.9942,,,,,,
580.4672,,,,,,,,44.9008,,,,,,
580.6196,,,,,,,,45.3078,,,,,,
580.772,,,,,,,,39.1392,,,,,,
580.9244,,,,,,,,37.2833,,,,,,
581.0768,,,,,,,,38.4472,,,,,,
581.2292,,,,,,,,40.4917,,,,,,
581.3816,,,,,,,,40.354,,,,,,
581.534,,,,,,,,38.9953,,,,,,
581.6864,,,,,,,,39.9824,,,,,,
581.8388,,,,,,,,36.3492,,,,,,
581.9912,,,,,,,,36.7668,,,,,,
582.1436,,,,,,,,35.681,,,,,,
582.296,,,,,,,,37.9842,,,,,,
582.4484,,,,,,,,39.9234,,,,,,
582.6008,,,,,,,,39.1833,,,,,,
582.7532,,,,,,,,35.4374,,,,,,
582.9056,,,,,,,,36.5403,,,,,,
583.058,,,,,,,,34.4901,,,,,,
583.2104,,,,,,,,30.8023,,,,,,
583.3628,,,,,,,,31.9467,,,,,,
583.5152,,,,,,,,34.0277,,,,,,
583.6676,,,,,,,,35.3348,,,,,,
583.82,,,,,,,,33.1489,,,,,,
583.9724,,,,,,,,34.4311,,,,,,
584.1248,,,,,,,,35.1833,,,,,,
584.2772,,,,,,,,36.4945,,,,,,
584.4296,,,,,,,,31.7144,,,,,,
584.582,,,,,,,,32.5859,,,,,,
584.7344,,,,,,,,32.7852,,,,,,
584.8868,,,,,,,,31.1679,,,,,,
585.0392,,,,,,,,29.2878,,,,,,
585.1916,,,,,,,,32.5263,,,,,,
585.344,,,,,,,,34.5299,,,,,,
585.4964,,,,,,,,35.3601,,,,,,
585.6488,,,,,,,,34.598,,,,,,
585.8012,,,,,,,,31.9475,,,,,,
585.9536,,,,,,,,30.9929,,,,,,
586.106,,,,,,,,34.5066,,,,,,
586.2584,,,,,,,,34.0674,,,,,,
586.4108,,,,,,,,36.115,,,,,,
586.5632,,,,,,,,36.679,,,,,,
586.7156,,,,,,,,36.6927,,,,,,
586.868,,,,,,,,33.7927,,,,,,
587.0204,,,,,,,,36.5506,,,,,,
587.1728,,,,,,,,38.1234,,,,,,
587.3252,,,,,,,,37.3416,,,,,,
587.4776,,,,,,,,34.4151,,,,,,
587.63,,,,,,,,37.5328,,,,,,
587.7824,,,,,,,,36.8833,,,,,,
587.9348,,,,,,,,39.3791,,,,,,
588.0872,,,,,,,,41.1419,,,,,,
588.2396,,,,,,,,31.4859,,,,,,
588.392,,,,,,,,35.0168,,,,,,
588.5444,,,,,,,,40.6225,,,,,,
588.6968,,,,,,,,29.5021,,,,,,
588.8492,,,,,,,,34.2519,,,,,,
589.0016,,,,,,,,32.7037,,,,,,
589.154,,,,,,,,33.9737,,,,,,
589.3064,,,,,,,,33.6971,,,,,,
589.4588,,,,,,,,33.1386,,,,,,
589.6112,,,,,,,,36.0248,,,,,,
589.7636,,,,,,,,32.7328,,,,,,
589.916,,,,,,,,34.5213,,,,,,
590.0684,,,,,,,,34.8985,,,,,,
590.2208,,,,,,,,34.4968,,,,,,
590.3732,,,,,,,,33.9577,,,,,,
590.5256,,,,,,,,30.9827,,,,,,
590.678,,,,,,,,28.8794,,,,,,
590.8304,,,,,,,,30.395,,,,,,
590.9828,,,,,,,,32.5701,,,,,,
591.1352,,,,,,,,34.1558,,,,,,
591.2876,,,,,,,,31.7891,,,,,,
591.44,,,,,,,,34.3087,,,,,,
591.5924,,,,,,,,34.8618,,,,,,
591.7448,,,,,,,,35.2179,,,,,,
591.8972,,,,,,,,33.2443,,,,,,
592.0496,,,,,,,,36.7444,,,,,,
592.202,,,,,,,,39.4411,,,,,,
592.3544,,,,,,,,38.9413,,,,,,
592.5068,,,,,,,,37.5597,,,,,,
592.6592,,,,,,,,37.3261,,,,,,
592.8116,,,,,,,,37.1877,,,,,,
592.964,,,,,,,,36.9352,,,,,,
593.1164,,,,,,,,38.0639,,,,,,
593.2688,,,,,,,,36.7799,,,,,,
