DEPTH,CALI,DENC,DENS,DTC,DTS1,DTS2,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP
500.0,,,,,,,,,,,,,
500.1524,,,,,,,,,,,,,
500.3048,,,,,,,,,,,,,
500.4572,,,,,,,,,,,,,
500.6096,,,,,,,,,,,,,
500.762,,,,,,,,,,,,,
500.9144,,,,,,,,,,,,,
501.0668,,,,,,,,,,,,,
501.2192,,,,,,,,,,,,,
501.3716,,,,,,,,,,,,,
501.524,,,,,,,,,,,,,
501.6764,,,,,,,,,,,,,
501.8288,,,,,,,,,,,,,
501.9812,,,,,,,,,,,,,
502.1336,,,,,,,,,,,,,
502.286,,,,,,,,,,,,,
502.4384,,,,,,,,,,,,,
502.5908,,,,,,,,,,,,,
502.7432,,,,,,,,,,,,,
502.8956,,,,,,,,,,,,,
503.048,,,,,,,,,,,,,
503.2004,,,,,,,,,,,,,
503.3528,,,,,,,,,,,,,
503.5052,,,,,,,,,,,,,
503.6576,,,,,,,,,,,,,
503.81,,,,,,,,,,,,,
503.9624,,,,,,,,,,,,,
504.1148,,,,,,,,,,,,,
504.2672,,,,,,,,,,,,,
504.4196,,,,,,,,,,,,,
504.572,,,,,,,,,,,,,
504.7244,,,,,,,,,,,,,
504.8768,,,,,,,,,,,,,
505.0292,,,,,,,,,,,,,
505.1816,,,,,,,,,,,,,
505.334,,,,,,,,,,,,,
505.4864,,,,,,,,,,,,,
505.6388,,,,,,,,,,,,,
505.7912,,,,,,,,,,,,,
505.9436,,,,,,,,,,,,,
506.096,,,,,,,,,,,,,
506.2484,,,,,,,,,,,,,
506.4008,,,,,,,,,,,,,
506.5532,,,,,,,,,,,,,
506.7056,,,,,,,,,,,,,
506.858,,,,,,,,,,,,,
507.0104,,,,,,,,,,,,,
507.1628,,,,,,,,,,,,,
507.3152,,,,,,,,,,,,,
507.4676,,,,,,,,,,,,,
507.62,,,,,,,,,,,,,
507.7724,,,,,,,34.2764,,,,,,
507.9248,,,,,,,34.2764,,,,,,
508.0772,,,,,,,34.2764,,,,,,
508.2296,,,,,,,34.2764,,,,,,
508.382,,,,,,,34.2764,,,,,,
508.5344,,,,,,,34.2764,,,,,,
508.6868,,,,,,,34.2764,,,,,,
508.8392,,,,,,,34.2764,,,,,,
508.9916,,,,,,,34.2764,,,,,,
509.144,,,,,,,34.2764,,,,,,
509.2964,,,,,,,34.2764,,,,,,
509.4488,,,,,,,34.2764,,,,,,
509.6012,,,,,,,34.2764,,,,,,
509.7536,,,,,,,34.2764,,,,,,
509.906,,,,,,,34.2764,,,,,,
510.0584,,,,,,,34.2764,,,,,,
510.2108,,,,,,,34.2764,,,,,,
510.3632,,,,,,,34.2764,,,,,,
510.5156,,,,,,,34.2764,,,,,,
510.668,,,,,,,34.2764,,,,,,
510.8204,,,,,,,34.2764,,,,,,
510.9728,,,,,,,34.2764,,,,,,
511.1252,,,,,,,34.2764,,,,,,
511.2776,,,,,,,34.2764,,,,,,
511.43,,,,,,,34.2764,,,,,,
511.5824,,,,,,,34.2764,,,,,,
511.7348,,,,,,,35.2095,,,,,,
511.8872,,,,,,,32.0553,,,,,,
512.0396,,,,,,,36.0729,,,,,,
512.192,,,,,,,39.7789,,,,,,
512.3444,,,,,,,38.7034,,,,,,
512.4968,,,,,,,35.7657,,,,,,
512.6492,,,,,,,36.1744,,,,,,
512.8016,,,,,,,35.6818,,,,,,
512.954,,,,,,,34.9656,,,,,,
513.1064,,,,,,,33.8242,,,,,,
513.2588,,,,,,,32.91,,,,,,
513.4112,,,,,,,32.7419,,,,,,
513.5636,,,,,,,36.6948,,,,,,
513.716,,,,,,,36.6716,,,,,,
513.8684,,,,,,,37.9123,,,,,,
514.0208,,,,,,,37.3075,,,,,,
514.1732,,,,,,,39.208,,,,,,
514.3256,,,,,,,40.1908,,,,,,
514.478,,,,,,,37.3044,,,,,,
514.6304,,,,,,,37.0585,,,,,,
514.7828,,,,,,,36.0821,,,,,,
514.9352,,,,,,,33.1179,,,,,,
515.0876,,,,,,,35.4715,,,,,,
515.24,,,,,,,33.6997,,,,,,
515.3924,,,,,,,35.017,,,,,,
515.5448,,,,,,,34.1898,,,,,,
515.6972,,,,,,,30.6372,,,,,,
515.8496,,,,,,,32.7239,,,,,,
516.002,,,,,,,35.6997,,,,,,
516.1544,,,,,,,33.7575,,,,,,
516.3068,,,,,,,33.3104,,,,,,
516.4592,,,,,,,33.7903,,,,,,
516.6116,,,,,,,40.3304,,,,,,
516.764,,,,,,,37.0367,,,,,,
516.9164,,,,,,,38.1245,,,,,,
517.0688,,,,,,,37.2856,,,,,,
517.2212,,,,,,,37.092,,,,,,
517.3736,,,,,,,33.3153,,,,,,
517.526,,,,,,,32.9684,,,,,,
517.6784,,,,,,,30.5138,,,,,,
517.8308,,,,,,,31.9745,,,,,,
517.9832,,,,,,,37.5648,,,,,,
518.1356,,,,,,,35.1443,,,,,,
518.288,,,,,,,37.1963,,,,,,
518.4404,,,,,,,35.9568,,,,,,
518.5928,,,,,,,36.0248,,,,,,
518.7452,,,,,,,36.7264,,,,,,
518.8976,,,,,,,39.1672,,,,,,
519.05,,,,,,,39.1939,,,,,,
519.2024,,,,,,,41.2515,,,,,,
519.3548,,,,,,,37.852,,,,,,
519.5072,,,,,,,38.7246,,,,,,
519.6596,,,,,,,37.3819,,,,,,
519.812,,,,,,,36.7579,,,,,,
519.9644,,,,,,,38.1297,,,,,,
520.1168,,,,,,,36.8421,,,,,,
520.2692,,,,,,,34.9057,,,,,,
520.4216,,,,,,,37.4898,,,,,,
520.574,,,,,,,37.4461,,,,,,
520.7264,,,,,,,37.6652,,,,,,
520.8788,,,,,,,36.7946,,,,,,
521.0312,,,,,,,39.301,,,,,,
521.1836,,,,,,,37.1358,,,,,,
521.336,,,,,,,36.0528,,,,,,
521.4884,,,,,,,34.047,,,,,,
521.6408,,,,,,,34.3719,,,,,,
521.7932,,,,,,,34.4053,,,,,,
521.9456,,,,,,,32.1761,,,,,,
522.098,,,,,,,33.9568,,,,,,
522.2504,,,,,,,34.1943,,,,,,
522.4028,,,,,,,33.5011,,,,,,
522.5552,,,,,,,35.1692,,,,,,
522.7076,,,,,,,35.4715,,,,,,
522.86,,,,,,,34.1526,,,,,,
523.0124,,,,,,,38.196,,,,,,
523.1648,,,,,,,31.7762,,,,,,
523.3172,,,,,,,31.6628,,,,,,
523.4696,,,,,,,28.529,,,,,,
523.622,,,,,,,30.2225,,,,,,
523.7744,,,,,,,30.4685,,,,,,
523.9268,,,,,,,33.1548,,,,,,
524.0792,,,,,,,36.3669,,,,,,
524.2316,,,,,,,31.3195,,,,,,
524.384,,,,,,,32.75,,,,,,
524.5364,,,,,,,32.9642,,,,,,
524.6888,,,,,,,31.2831,,,,,,
524.8412,,,,,,,30.0019,,,,,,
524.9936,,,,,,,28.9281,,,,,,
525.146,,,,,,,39.3405,,,,,,
525.2984,,,,,,,29.9593,,,,,,
525.4508,,,,,,,31.5327,,,,,,
525.6032,,,,,,,35.3829,,,,,,
525.7556,,,,,,,38.4169,,,,,,
525.908,,,,,,,39.96,,,,,,
526.0604,,,,,,,37.8075,,,,,,
526.2128,,,,,,,34.2962,,,,,,
526.3652,,,,,,,33.8092,,,,,,
526.5176,,,,,,,34.529,,,,,,
526.67,,,,,,,31.537,,,,,,
526.8224,,,,,,,32.1689,,,,,,
526.9748,,,,,,,36.2859,,,,,,
527.1272,,,,,,,36.8127,,,,,,
527.2796,,,,,,,31.5525,,,,,,
527.432,,,,,,,34.9101,,,,,,
527.5844,,,,,,,33.7066,,,,,,
527.7368,,,,,,,32.6077,,,,,,
527.8892,,,,,,,28.7107,,,,,,
528.0416,,,,,,,31.8756,,,,,,
528.194,,,,,,,32.8665,,,,,,
528.3464,,,,,,,33.8657,,,,,,
528.4988,,,,,,,32.5033,,,,,,
528.6512,,,,,,,33.002,,,,,,
528.8036,,,,,,,30.8218,,,,,,
528.956,,,,,,,36.513,,,,,,
529.1084,,,,,,,38.5663,,,,,,
529.2608,,,,,,,38.1645,,,,,,
529.4132,,,,,,,38.0957,,,,,,
529.5656,,,,,,,35.1151,,,,,,
529.718,,,,,,,35.3988,,,,,,
529.8704,,,,,,,33.8397,,,,,,
530.0228,,,,,,,35.6955,,,,,,
530.1752,,,,,,,32.9301,,,,,,
530.3276,,,,,,,34.4422,,,,,,
530.48,,,,,,,34.1234,,,,,,
530.6324,,,,,,,36.2625,,,,,,
530.7848,,,,,,,37.6145,,,,,,
530.9372,,,,,,,37.7657,,,,,,
531.0896,,,,,,,42.994,,,,,,
531.242,,,,,,,41.5877,,,,,,
531.3944,,,,,,,38.8521,,,,,,
531.5468,,,,,,,33.7425,,,,,,
531.6992,,,,,,,34.5945,,,,,,
531.8516,,,,,,,34.9531,,,,,,
532.004,,,,,,,34.581,,,,,,
532.1564,,,,,,,41.2256,,,,,,
532.3088,,,,,,,43.1265,,,,,,
532.4612,,,,,,,41.2952,,,,,,
532.6136,,,,,,,37.8584,,,,,,
532.766,,,,,,,37.5129,,,,,,
532.9184,,,,,,,32.5228,,,,,,
533.0708,,,,,,,36.207,,,,,,
533.2232,,,,,,,34.4174,,,,,,
533.3756,,,,,,,35.3029,,,,,,
533.528,,,,,,,34.7968,,,,,,
533.6804,,,,,,,41.2377,,,,,,
533.8328,,,,,,,42.6831,,,,,,
533.9852,,,,,,,40.6748,,,,,,
534.1376,,,,,,,39.9524,,,,,,
534.29,,,,,,,39.6274,,,,,,
534.4424,,,,,,,42.9351,,,,,,
534.5948,,,,,,,41.548,,,,,,
534.7472,,,,,,,41.2099,,,,,,
534.8996,,,,,,,40.7932,,,,,,
535.052,,,,,,,38.6911,,,,,,
535.2044,,,,,,,37.8661,,,,,,
535.3568,,,,,,,36.7753,,,,,,
535.5092,,,,,,,38.7463,,,,,,
535.6616,,,,,,,35.0972,,,,,,
535.814,,,,,,,36.3021,,,,,,
535.9664,,,,,,,38.9334,,,,,,
536.1188,,,,,,,36.8402,,,,,,
536.2712,,,,,,,38.7355,,,,,,
536.4236,,,,,,,36.127,,,,,,
536.576,,,,,,,32.94,,,,,,
536.7284,,,,,,,29.0152,,,,,,
536.8808,,,,,,,21.8615,,,,,,
537.0332,,,,,,,19.2889,,,,,,
537.1856,,,,,,,20.053,,,,,,
537.338,,,,,,,18.8473,,,,,,
537.4904,,,,,,,19.5605,,,,,,
537.6428,,,,,,,21.6512,,,,,,
537.7952,,,,,,,20.8994,,,,,,
537.9476,,,,,,,25.8018,,,,,,
538.1,,,,,,,28.6731,,,,,,
538.2524,,,,,,,31.5464,,,,,,
538.4048,,,,,,,38.0531,,,,,,
538.5572,,,,,,,40.7562,,,,,,
538.7096,,,,,,,43.279,,,,,,
538.862,,,,,,,42.7226,,,,,,
539.0144,,,,,,,40.3906,,,,,,
539.1668,,,,,,,39.4382,,,,,,
539.3192,,,,,,,40.7204,,,,,,
539.4716,,,,,,,36.6966,,,,,,
539.624,,,,,,,34.6849,,,,,,
539.7764,,,,,,,38.0853,,,,,,
539.9288,,,,,,,38.8919,,,,,,
540.0812,,,,,,,39.1142,,,,,,
540.2336,,,,,,,38.2593,,,,,,
540.386,,,,,,,36.0484,,,,,,
540.5384,,,,,,,34.2431,,,,,,
540.6908,,,,,,,43.5686,,,,,,
540.8432,,,,,,,44.5339,,,,,,
540.9956,,,,,,,38.9558,,,,,,
541.148,,,,,,,39.6297,,,,,,
541.3004,,,,,,,38.6104,,,,,,
541.4528,,,,,,,36.26,,,,,,
541.6052,,,,,,,37.6815,,,,,,
541.7576,,,,,,,38.8111,,,,,,
541.91,,,,,,,38.0034,,,,,,
542.0624,,,,,,,39.6496,,,,,,
542.2148,,,,,,,39.6104,,,,,,
542.3672,,,,,,,35.623,,,,,,
542.5196,,,,,,,42.4095,,,,,,
542.672,,,,,,,42.3282,,,,,,
542.8244,,,,,,,41.355,,,,,,
542.9768,,,,,,,38.0363,,,,,,
543.1292,,,,,,,37.4541,,,,,,
543.2816,,,,,,,37.7654,,,,,,
543.434,,,,,,,41.775,,,,,,
543.5864,,,,,,,27.3403,,,,,,
543.7388,,,,,,,23.9003,,,,,,
543.8912,,,,,,,21.5696,,,,,,
544.0436,,,,,,,24.0834,,,,,,
544.196,,,,,,,20.4622,,,,,,
544.3484,,,,,,,25.7634,,,,,,
544.5008,,,,,,,27.3095,,,,,,
544.6532,,,,,,,24.7451,,,,,,
544.8056,,,,,,,22.8437,,,,,,
544.958,,,,,,,23.8097,,,,,,
545.1104,,,,,,,24.6064,,,,,,
545.2628,,,,,,,21.4994,,,,,,
545.4152,,,,,,,18.9478,,,,,,
545.5676,,,,,,,16.8473,,,,,,
545.72,,,,,,,23.7051,,,,,,
545.8724,,,,,,,23.7411,,,,,,
546.0248,,,,,,,26.6806,,,,,,
546.1772,,,,,,,26.886,,,,,,
546.3296,,,,,,,26.081,,,,,,
546.482,,,,,,,26.6737,,,,,,
546.6344,,,,,,,28.3676,,,,,,
546.7868,,,,,,,23.4869,,,,,,
546.9392,,,,,,,26.2019,,,,,,
547.0916,,,,,,,25.84,,,,,,
547.244,,,,,,,25.5611,,,,,,
547.3964,,,,,,,29.4154,,,,,,
547.5488,,,,,,,27.1967,,,,,,
547.7012,,,,,,,28.6225,,,,,,
547.8536,,,,,,,27.2896,,,,,,
548.006,,,,,,,25.7856,,,,,,
548.1584,,,,,,,24.4305,,,,,,
548.3108,,,,,,,26.7957,,,,,,
548.4632,,,,,,,25.4979,,,,,,
548.6156,,,,,,,25.5888,,,,,,
548.768,,,,,,,23.0648,,,,,,
548.9204,,,,,,,22.1917,,,,,,
549.0728,,,,,,,27.7812,,,,,,
549.2252,,,,,,,26.7513,,,,,,
549.3776,,,,,,,31.6644,,,,,,
549.53,,,,,,,31.382,,,,,,
549.6824,,,,,,,31.7912,,,,,,
549.8348,,,,,,,33.8708,,,,,,
549.9872,,,,,,,30.9888,,,,,,
550.1396,,,,,,,30.4142,,,,,,
550.292,,,,,,,29.5221,,,,,,
550.4444,,,,,,,29.195,,,,,,
550.5968,,,,,,,31.0555,,,,,,
550.7492,,,,,,,29.7968,,,,,,
550.9016,,,,,,,30.3735,,,,,,
551.054,,,,,,,30.3059,,,,,,
551.2064,,,,,,,30.2477,,,,,,
551.3588,,,,,,,30.0521,,,,,,
551.5112,,,,,,,31.5213,,,,,,
551.6636,,,,,,,29.8003,,,,,,
551.816,,,,,,,32.5229,,,,,,
551.9684,,,,,,,26.9497,,,,,,
552.1208,,,,,,,29.5209,,,,,,
552.2732,,,,,,,29.1253,,,,,,
552.4256,,,,,,,26.4165,,,,,,
552.578,,,,,,,27.3634,,,,,,
552.7304,,,,,,,29.8146,,,,,,
552.8828,,,,,,,27.4133,,,,,,
553.0352,,,,,,,26.5956,,,,,,
553.1876,,,,,,,26.0981,,,,,,
553.34,,,,,,,30.0201,,,,,,
553.4924,,,,,,,29.1273,,,,,,
553.6448,,,,,,,30.2009,,,,,,
553.7972,,,,,,,31.1541,,,,,,
553.9496,,,,,,,30.0217,,,,,,
554.102,,,,,,,27.589,,,,,,
554.2544,,,,,,,24.8811,,,,,,
554.4068,,,,,,,25.5654,,,,,,
554.5592,,,,,,,26.1119,,,,,,
554.7116,,,,,,,27.6447,,,,,,
554.864,,,,,,,26.2764,,,,,,
555.0164,,,,,,,30.0547,,,,,,
555.1688,,,,,,,25.0867,,,,,,
555.3212,,,,,,,31.2096,,,,,,
555.4736,,,,,,,28.8515,,,,,,
555.626,,,,,,,32.4428,,,,,,
555.7784,,,,,,,29.4054,,,,,,
555.9308,,,,,,,30.4923,,,,,,
556.0832,,,,,,,29.4837,,,,,,
556.2356,,,,,,,26.7702,,,,,,
556.388,,,,,,,24.3184,,,,,,
556.5404,,,,,,,25.7493,,,,,,
556.6928,,,,,,,26.8114,,,,,,
556.8452,,,,,,,26.5694,,,,,,
556.9976,,,,,,,27.9389,,,,,,
557.15,,,,,,,28.3838,,,,,,
557.3024,,,,,,,26.9598,,,,,,
557.4548,,,,,,,28.7477,,,,,,
557.6072,,,,,,,29.1002,,,,,,
557.7596,,,,,,,25.5527,,,,,,
557.912,,,,,,,29.4788,,,,,,
558.0644,,,,,,,29.1665,,,,,,
558.2168,,,,,,,27.9276,,,,,,
558.3692,,,,,,,28.2536,,,,,,
558.5216,,,,,,,28.361,,,,,,
558.674,,,,,,,29.2792,,,,,,
558.8264,,,,,,,28.7125,,,,,,
558.9788,,,,,,,32.5938,,,,,,
559.1312,,,,,,,32.3387,,,,,,
559.2836,,,,,,,31.0502,,,,,,
559.436,,,,,,,30.041,,,,,,
559.5884,,,,,,,29.6875,,,,,,
559.7408,,,,,,,27.4518,,,,,,
559.8932,,,,,,,26.8418,,,,,,
560.0456,,,,,,,27.9073,,,,,,
560.198,,,,,,,24.703,,,,,,
560.3504,,,,,,,26.5797,,,,,,
560.5028,,,,,,,30.3678,,,,,,
560.6552,,,,,,,32.9165,,,,,,
560.8076,,,,,,,30.8086,,,,,,
560.96,,,,,,,31.8633,,,,,,
561.1124,,,,,,,33.9496,,,,,,
561.2648,,,,,,,32.2157,,,,,,
561.4172,,,,,,,30.5837,,,,,,
561.5696,,,,,,,29.8412,,,,,,
561.722,,,,,,,30.4759,,,,,,
561.8744,,,,,,,33.0028,,,,,,
562.0268,,,,,,,27.3499,,,,,,
562.1792,,,,,,,27.6981,,,,,,
562.3316,,,,,,,33.7224,,,,,,
562.484,,,,,,,31.7651,,,,,,
562.6364,,,,,,,30.7194,,,,,,
562.7888,,,,,,,28.9984,,,,,,
562.9412,,,,,,,31.2073,,,,,,
563.0936,,,,,,,32.9944,,,,,,
563.246,,,,,,,33.5203,,,,,,
563.3984,,,,,,,33.2036,,,,,,
563.5508,,,,,,,32.2609,,,,,,
563.7032,,,,,,,34.8095,,,,,,
563.8556,,,,,,,34.8398,,,,,,
564.008,,,,,,,32.5396,,,,,,
564.1604,,,,,,,27.5664,,,,,,
564.3128,,,,,,,28.1374,,,,,,
564.4652,,,,,,,28.5603,,,,,,
564.6176,,,,,,,29.8381,,,,,,
564.77,,,,,,,33.0244,,,,,,
564.9224,,,,,,,34.2606,,,,,,
565.0748,,,,,,,31.5075,,,,,,
565.2272,,,,,,,32.0864,,,,,,
565.3796,,,,,,,30.5017,,,,,,
565.532,,,,,,,32.4835,,,,,,
565.6844,,,,,,,34.1186,,,,,,
565.8368,,,,,,,35.6743,,,,,,
565.9892,,,,,,,33.5262,,,,,,
566.1416,,,,,,,31.2833,,,,,,
566.294,,,,,,,30.2551,,,,,,
566.4464,,,,,,,35.9779,,,,,,
566.5988,,,,,,,37.1821,,,,,,
566.7512,,,,,,,33.41,,,,,,
566.9036,,,,,,,30.5427,,,,,,
567.056,,,,,,,30.143,,,,,,
567.2084,,,,,,,35.7399,,,,,,
567.3608,,,,,,,34.1657,,,,,,
567.5132,,,,,,,35.9912,,,,,,
567.6656,,,,,,,37.1252,,,,,,
567.818,,,,,,,36.2177,,,,,,
567.9704,,,,,,,36.0205,,,,,,
568.1228,,,,,,,36.2695,,,,,,
568.2752,,,,,,,35.1074,,,,,,
568.4276,,,,,,,31.4251,,,,,,
568.58,,,,,,,30.9719,,,,,,
568.7324,,,,,,,32.8247,,,,,,
568.8848,,,,,,,32.3268,,,,,,
569.0372,,,,,,,29.7019,,,,,,
569.1896,,,,,,,31.0348,,,,,,
569.342,,,,,,,29.0628,,,,,,
569.4944,,,,,,,29.1406,,,,,,
569.6468,,,,,,,27.8989,,,,,,
569.7992,,,,,,,28.7232,,,,,,
569.9516,,,,,,,30.7851,,,,,,
570.104,,,,,,,32.1385,,,,,,
570.2564,,,,,,,32.8006,,,,,,
570.4088,,,,,,,32.2499,,,,,,
570.5612,,,,,,,37.2569,,,,,,
570.7136,,,,,,,39.6863,,,,,,
570.866,,,,,,,37.4366,,,,,,
571.0184,,,,,,,35.4753,,,,,,
571.1708,,,,,,,33.8815,,,,,,
571.3232,,,,,,,33.1556,,,,,,
571.4756,,,,,,,33.9043,,,,,,
571.628,,,,,,,35.2873,,,,,,
571.7804,,,,,,,35.3027,,,,,,
571.9328,,,,,,,34.7709,,,,,,
572.0852,,,,,,,33.0545,,,,,,
572.2376,,,,,,,34.6916,,,,,,
572.39,,,,,,,35.095,,,,,,
572.5424,,,,,,,38.9436,,,,,,
572.6948,,,,,,,37.5268,,,,,,
572.8472,,,,,,,35.2895,,,,,,
572.9996,,,,,,,35.3235,,,,,,
573.152,,,,,,,40.8121,,,,,,
573.3044,,,,,,,38.5972,,,,,,
573.4568,,,,,,,35.1853,,,,,,
573.6092,,,,,,,31.9997,,,,,,
573.7616,,,,,,,33.0902,,,,,,
573.914,,,,,,,33.6069,,,,,,
574.0664,,,,,,,32.5364,,,,,,
574.2188,,,,,,,35.3595,,,,,,
574.3712,,,,,,,34.6842,,,,,,
574.5236,,,,,,,33.5477,,,,,,
574.676,,,,,,,34.2261,,,,,,
574.8284,,,,,,,35.973,,,,,,
574.9808,,,,,,,38.4234,,,,,,
575.1332,,,,,,,36.9786,,,,,,
575.2856,,,,,,,35.1497,,,,,,
575.438,,,,,,,35.0356,,,,,,
575.5904,,,,,,,32.4693,,,,,,
575.7428,,,,,,,34.759,,,,,,
575.8952,,,,,,,33.8433,,,,,,
576.0476,,,,,,,33.4267,,,,,,
576.2,,,,,,,30.4471,,,,,,
576.3524,,,,,,,39.4284,,,,,,
576.5048,,,,,,,35.6138,,,,,,
576.6572,,,,,,,35.1411,,,,,,
576.8096,,,,,,,35.9886,,,,,,
576.962,,,,,,,36.6724,,,,,,
577.1144,,,,,,,34.9967,,,,,,
577.2668,,,,,,,33.8967,,,,,,
577.4192,,,,,,,35.2341,,,,,,
577.5716,,,,,,,35.1689,,,,,,
577.724,,,,,,,35.5441,,,,,,
577.8764,,,,,,,32.4104,,,,,,
578.0288,,,,,,,30.8455,,,,,,
578.1812,,,,,,,34.7834,,,,,,
578.3336,,,,,,,34.7879,,,,,,
578.486,,,,,,,32.7203,,,,,,
578.6384,,,,,,,33.9823,,,,,,
578.7908,,,,,,,32.7017,,,,,,
578.9432,,,,,,,32.9662,,,,,,
579.0956,,,,,,,33.9953,,,,,,
579.248,,,,,,,34.374,,,,,,
579.4004,,,,,,,34.479,,,,,,
579.5528,,,,,,,34.6442,,,,,,
579.7052,,,,,,,36.8177,,,,,,
579.8576,,,,,,,34.0787,,,,,,
580.01,,,,,,,31.0322,,,,,,
580.1624,,,,,,,28.0993,,,,,,
580.3148,,,,,,,36.7559,,,,,,
580.4672,,,,,,,34.6387,,,,,,
580.6196,,,,,,,33.1463,,,,,,
580.772,,,,,,,32.0514,,,,,,
580.9244,,,,,,,32.6769,,,,,,
581.0768,,,,,,,32.9456,,,,,,
581.2292,,,,,,,35.7375,,,,,,
581.3816,,,,,,,34.0633,,,,,,
581.534,,,,,,,35.0056,,,,,,
581.6864,,,,,,,33.5047,,,,,,
581.8388,,,,,,,30.7924,,,,,,
581.9912,,,,,,,31.2855,,,,,,
582.1436,,,,,,,31.023,,,,,,
582.296,,,,,,,37.3842,,,,,,
582.4484,,,,,,,38.2223,,,,,,
582.6008,,,,,,,39.9937,,,,,,
582.7532,,,,,,,38.6885,,,,,,
582.9056,,,,,,,38.251,,,,,,
583.058,,,,,,,37.8691,,,,,,
583.2104,,,,,,,38.134,,,,,,
583.3628,,,,,,,35.0996,,,,,,
583.5152,,,,,,,35.76,,,,,,
583.6676,,,,,,,35.9798,,,,,,
583.82,,,,,,,36.9469,,,,,,
583.9724,,,,,,,37.3101,,,,,,
584.1248,,,,,,,37.0009,,,,,,
584.2772,,,,,,,37.3526,,,,,,
584.4296,,,,,,,37.6581,,,,,,
584.582,,,,,,,38.7267,,,,,,
584.7344,,,,,,,33.1917,,,,,,
584.8868,,,,,,,30.0689,,,,,,
585.0392,,,,,,,26.4176,,,,,,
585.1916,,,,,,,35.7826,,,,,,
585.344,,,,,,,33.827,,,,,,
585.4964,,,,,,,34.6321,,,,,,
585.6488,,,,,,,35.5139,,,,,,
585.8012,,,,,,,32.3054,,,,,,
585.9536,,,,,,,37.9912,,,,,,
586.106,,,,,,,38.3694,,,,,,
586.2584,,,,,,,36.1396,,,,,,
586.4108,,,,,,,32.593,,,,,,
586.5632,,,,,,,31.9944,,,,,,
586.7156,,,,,,,28.0769,,,,,,
586.868,,,,,,,36.1314,,,,,,
587.0204,,,,,,,35.3256,,,,,,
587.1728,,,,,,,32.2915,,,,,,
587.3252,,,,,,,34.4134,,,,,,
587.4776,,,,,,,30.5782,,,,,,
587.63,,,,,,,29.6676,,,,,,
587.7824,,,,,,,28.2078,,,,,,
587.9348,,,,,,,37.0657,,,,,,
588.0872,,,,,,,37.8342,,,,,,
588.2396,,,,,,,41.0402,,,,,,
588.392,,,,,,,38.0723,,,,,,
588.5444,,,,,,,32.3998,,,,,,
588.6968,,,,,,,30.1071,,,,,,
588.8492,,,,,,,36.6221,,,,,,
589.0016,,,,,,,38.2873,,,,,,
589.154,,,,,,,38.0776,,,,,,
589.3064,,,,,,,40.6193,,,,,,
589.4588,,,,,,,34.1675,,,,,,
589.6112,,,,,,,34.9574,,,,,,
589.7636,,,,,,,34.6088,,,,,,
589.916,,,,,,,31.6748,,,,,,
590.0684,,,,,,,35.1228,,,,,,
590.2208,,,,,,,32.5363,,,,,,
590.3732,,,,,,,30.3683,,,,,,
590.5256,,,,,,,30.4113,,,,,,
590.678,,,,,,,30.8864,,,,,,
590.8304,,,,,,,31.9977,,,,,,
590.9828,,,,,,,32.4471,,,,,,
591.1352,,,,,,,34.2383,,,,,,
591.2876,,,,,,,31.9959,,,,,,
591.44,,,,,,,28.8032,,,,,,
591.5924,,,,,,,28.9059,,,,,,
591.7448,,,,,,,31.7253,,,,,,
591.8972,,,,,,,32.5896,,,,,,
592.0496,,,,,,,37.9067,,,,,,
592.202,,,,,,,34.0141,,,,,,
592.3544,,,,,,,32.2983,,,,,,
592.5068,,,,,,,30.0725,,,,,,
592.6592,,,,,,,30.3124,,,,,,
592.8116,,,,,,,31.754,,,,,,
592.964,,,,,,,32.1008,,,,,,
593.1164,,,,,,,35.2608,,,,,,
593.2688,,,,,,,37.1566,,,,,,
593.4212,,,,,,,38.3376,,,,,,
593.5736,,,,,,,35.4305,,,,,,
593.726,,,,,,,34.2867,,,,,,
593.8784,,,,,,,34.7462,,,,,,
594.0308,,,,,,,32.312,,,,,,
594.1832,,,,,,,30.5242,,,,,,
594.3356,,,,,,,30.6723,,,,,,
594.488,,,,,,,27.9018,,,,,,
594.6404,,,,,,,29.4707,,,,,,
594.7928,,,,,,,33.4996,,,,,,
594.9452,,,,,,,33.9388,,,,,,
595.0976,,,,,,,33.5647,,,,,,
595.25,,,,,,,34.2785,,,,,,
595.4024,,,,,,,31.4761,,,,,,
595.5548,,,,,,,29.719,,,,,,
595.7072,,,,,,,29.9503,,,,,,
595.8596,,,,,,,28.964,,,,,,
596.012,,,,,,,30.5611,,,,,,
596.1644,,,,,,,30.0015,,,,,,
596.3168,,,,,,,28.2006,,,,,,
596.4692,,,,,,,25.5204,,,,,,
596.6216,,,,,,,28.7666,,,,,,
596.774,,,,,,,27.5236,,,,,,
596.9264,,,,,,,28.7566,,,,,,
597.0788,,,,,,,31.9432,,,,,,
597.2312,,,,,,,32.4803,,,,,,
597.3836,,,,,,,36.1353,,,,,,
597.536,,,,,,,37.9921,,,,,,
597.6884,,,,,,,35.528,,,,,,
597.8408,,,,,,,35.2611,,,,,,
597.9932,,,,,,,26.2646,,,,,,
598.1456,,,,,,,32.6055,,,,,,
598.298,,,,,,,32.3632,,,,,,
598.4504,,,,,,,32.6755,,,,,,
598.6028,,,,,,,30.7906,,,,,,
598.7552,,,,,,,32.7779,,,,,,
598.9076,,,,,,,33.5541,,,,,,
599.06,,,,,,,30.8706,,,,,,
